Stall,Unit,Address,Area,Postal Code
SHAN YUAN VEGETARIAN,#01-20,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
SHUN HUA COFFEE STALL,#01-29,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
SONG KEE 01-52,#01-52 & 53,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
TAI SENG AVE CC,#01-09,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
TAMAN SELERA,#01-05,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
TONG YI,#01-32,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
WONG TONG CHONG,#01-45,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
XIANG JI CHICKEN RICE,#01-01,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
XIANG JI ROASTED,#01-57,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
XIN 01-58,#01-58,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
YONG TAU FOO 97,#01-97,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
ZAAFIRA FAMOUS FOOD,#01-04,"630 BEDOK RESERVOIR RD, S470630",630 BEDOK RESERVOIR ROAD FOOD CENTRE,470630
TIAN DA FOODSTUFFS,#01-869,"681 HOUGANG AVE 8, S530681",681 FRESH MARKET,530681
01-129,#01-129,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
69 CHUI KUEH,#01-43,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
ADONAI SHOP,#01-112,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
AH HOCK (WM),#01-118,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
AH YONG COOKED FOOD,#01-30,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
ANNIE & CO (WM),#01-130,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
BANG BANG BAK CHOR MEE,#01-25,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
CENTURY COFFEE STALL,#01-57,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
CHENG JI,#01-24,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
CHEOK KEE,#01-35,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
CHILLED FRESH PORK,#01-85,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
CLOTHES FASHION 117,#01-117,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
DA WAN GONG,#01-10,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
DELISNACK,#01-16,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
DING XIANG DESSERT,#01-15,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
DING XIANG MEI SHI,#01-32,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
DRIED FOOD 93,#01-93,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
DRIED FOOD 94,#01-94,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
ECO HOUSEHOLD PRODUCTS,#01-123,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
EVERYONE PRAWN NOODLE,#01-08,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
FARIDA JAMAL HALAL FROZEN,#01-106,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
FISHBALL N YONG TAU FOO 2,#01-95,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
FRESH CHICKEN 99,#01-99,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
FRUIT & JUICE HOUSE,#01-34,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
GOH KOK HENG (WM),#01-119,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
GUANG DONG CLAYPOT RICE,#01-18,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
GUANG DONG VEGETABLE SOUP,#01-27,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
HAI ENG CAFE,#01-69,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
HOCK ANN,#01-64,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
HOH JIA PTE. LTD.,#01-37,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
HOMEMADE SPRINGROLL,#01-28,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
HONG MEI FRIED BEE HOON,#01-72,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
HUA HIN COFFEE STALL,#01-11,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
HUI WEI CHILLI BAN MIAN,#01-58,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
JEWELLERY STORE (WM),#01-124,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
JJ YONG TAU FU,#01-07,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
LAN TIAN BAN MIAN,#01-46,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
LIEM TRADING (WM),#01-122,"69 GEYLANG BAHRU, S330069",69 GEYLANG BAHRU MARKET AND FOOD CENTRE,330069
